id_setor,setor,dados_gerais,telefone,fax,email,id_unidade
993,2º Ofício Judicial,Não Informado,(18) 2137-1423 - Ramal Cível,(18) 2137-1424 - Ramal Cível,dracena2@tjsp.jus.br,75
994,Seção de Distribuição Judicial e Protocolo,térreo,(18) 2137-1420,(18) Não Informado,dracena@tjsp.jus.br,75
995,Central de Mandados,Não Informado,(18) 2137-1408,(18) Não Informado,dracenasadm@tjsp.jus.br,75
996,Setor Técnico (Psicossocial),Assistente Social e Psicólogo,(18) 2137-1419 - Ramal Social e Psicól,(18) Não Informado,Não Informado,75
997,Copa térreo,Não Informado,(18) Não Informado,(18) Não Informado,Não Informado,75
998,Copa 1º andar,Não Informado,(18) Não Informado,(18) Não Informado,Não Informado,75
999,Vara Judicial,Térreo,(14) 3282-8806,(14) Não Informado,duartina@tjsp.jus.br,76
1000,Ofício Judicial,Não Informado,(14) 3282-8806 - Ramal ****,(14) Não Informado,duartina@tjsp.jus.br,76
1001,Seção de Administração Geral,Não Informado,(14) Não Informado,(14) 3282-8801,duartinaadm@tjsp.jus.br,76
1002,Banco do Brasil,Não Informado,(14) Não Informado,(14) Não Informado,Não Informado,76
1003,Gabinete da Promotoria,pavimento superior,(14) 3282-1225,(14) Não Informado,Não Informado,76
1004,Sala da OAB,pavimento superior,(14) 3282-1919,(14) Não Informado,Não Informado,76
1005,Setor Técnico de Serviço Social,Não Informado,(14) 3282-8805,(14) Não Informado,Não Informado,76
1006,Juizado Especial Cível e Criminal,Não Informado,(14) 3282-8804,(14) Não Informado,duartinajec@tjsp.jus.br,76
1007,Setor de Conciliação,Não Informado,(14) Não Informado,(14) Não Informado,Não Informado,76
1008,Sala dos Oficiais de Justiça,Não Informado,(14) Não Informado,(14) Não Informado,Não Informado,76
1009,Copa,Não Informado,(14) Não Informado,(14) Não Informado,Não Informado,76
1010,Central de Atendimento,Não Informado,(14) Não Informado,(14) Não Informado,Não Informado,76
1011,Juizado Especial Cível e Criminal,Não Informado,(13) 3871-7405 - Ramal DDD 13,(13) Não Informado,jeceldorado@tjsp.jus.br,77
1012,Vara Judicial,1º andar,(13) Não Informado,(13) Não Informado,Não Informado,77
1013,Ofício Judicial,TÉRREO,(13) Não Informado,(13) Não Informado,Não Informado,77
1014,Seção de Administração Geral,Não Informado,(13) 3871-7406 - Ramal DDD 13,(13) Não Informado,eldoradoadm@tjsp.jus.br,77
1015,Copa,Não Informado,(13) Não Informado,(13) Não Informado,Não Informado,77
1016,Vara do Juizado Especial Cível e Criminal,1º andar,(11) 4506-1834,(11) Não Informado,embujec@tjsp.jus.br,78
1017,3ª Vara Judicial,Não Informado,(11) 4506-1844,(11) Não Informado,embu3@tjsp.jus.br,78
1018,3º Ofício Judicial,embu3@tjsp.jus.br,(11) 4506-1844,(11) Não Informado,embu3@tjsp.jus.br,78
1019,1ª Vara Judicial,Não Informado,(11) 4506-1842,(11) Não Informado,embu1@tjsp.jus.br,78
1020,1º Ofício Judicial,embu1@tjsp.jus.br,(11) 4506-1842,(11) Não Informado,embu1@tjsp.jus.br,78
1021,2ª Vara Judicial,Não Informado,(11) 4506-1848,(11) Não Informado,embu2@tjsp.jus.br,78
1022,2º Ofício Judicial,embu2@tjsp.jus.br,(11) 4506-1848,(11) Não Informado,embu2@tjsp.jus.br,78
1024,Serviço  Anexo das Fazendas,embufaz@tjsp.jus.br,(11) 4506-1837,(11) Não Informado,embufaz@tjsp.jus.br,78
1025,Ofício do Juizado Especial Cível e Criminal,embujec@tjsp.jus.br,(11) 4506-1834,(11) Não Informado,embujec@tjsp.jus.br,78
1026,Setor Técnico / Serviço Social,embuinf@tjsp.jus.br,(11) 4506-1835,(11) Não Informado,embuinf@tjsp.jus.br,78
1027,Ordem dos Advogados,E-mail: embu@oabsp.org.br,(11) 4704-5573,(11) Não Informado,Não Informado,78
1028,Ministério Público,E-mail : pjembu@mpsp.mp.br,(11) 4704-5185,(11) 4241-7381,Não Informado,78
1029,Banco do Brasil,PAB,(11) 4704-3508,(11) Não Informado,Não Informado,78
1030,Central de Mandados,embusadm@tjsp.jus.br,(11) 4506-1841,(11) Não Informado,embusadm@tjsp.jus.br,78
1031,CEJUSC - Centro Judiciário de Solução de Conflitos e Cidadania,cejusc.embu@tjsp.jus.br,(11) 4506-1833,(11) Não Informado,cejusc.embu@tjsp.jus.br,78
1032,Diretoria de Administração Geral,Manutenção e funcionamento do prédio,(11) 4506-1838,(11) Não Informado,embuadm@tjsp.jus.br,78
1033,Seção de Distribuição Judicial,embu@tjsp.jus.br,(11) 4506-1843,(11) Não Informado,embu@tjsp.jus.br,78
1034,Vara Judicial,Não Informado,(11) Não Informado,(11) Não Informado,Não Informado,79
1035,Ofício Judicial,Terreo,(11) 4506-1346 - Ramal Atendimento,(11) Não Informado,embuguacu@tjsp.jus.br,79
1036,Seção Administração Geral,Não Informado,(11) Não Informado,(11) Não Informado,embuguacuadm@tjsp.jus.br,79
1037,OAB,Terreo,(11) 4661-1296,(11) Não Informado,Não Informado,79
1038,Setor de Conciliação,Terreo,(11) 4506-1338,(11) Não Informado,embuguacu@tjsp.jus.br,79
1039,Ministério Público,Não Informado,(11) 4661-3722,(11) Não Informado,Não Informado,79
1040,Setor Técnico de Serviço Social,Não Informado,(11) 4506-1344,(11) Não Informado,Não Informado,79
1041,Copa,Não Informado,(11) Não Informado,(11) Não Informado,Não Informado,79
1042,Juizado Especial Cível,Não Informado,(19) 2157-1361,(19) Não Informado,pinhaljec@tjsp.jus.br,80
1043,2ª Vara Judicial,sala de audiências (19) 2157-1353,(19) 2157-1353,(19) Não Informado,pinhal2@tjsp.jus.br,80
1044,2º Ofício Judicial,seção criminal (19) 2157-1359,(19) 2157-1362,(19) 2157-1362,pinhal2@tjsp.jus.br,80
1045,SC.DI.JU.C.ESP.STO.PINHAL,Não Informado,(19) 2157-1355,(19) Não Informado,pinhal@tjsp.jus.br,80
1046,1ª Vara Judicial,sala de audiências 19 2157-1351,(19) 2157-1351,(19) Não Informado,pinhal1@tjsp.jus.br,80
1047,1º Ofício Judicial,seção criminal (19) 2157-1363,(19) 2157-1364,(19) Não Informado,pinhal1@tjsp.jus.br,80
1048,Seção de Administração Geral,Não Informado,(19) 2157-1356,(19) 2157-1356,pinhaladm@tjsp.jus.br,80
1049,Arquivo - prédio anexo,"Avenida Quirino dos Santos, 130, centro O telefone é do setor de administração",(19) Não Informado,(19) Não Informado,pinhaladm@tjsp.jus.br,80
1050,Central de Mandados,Não Informado,(19) Não Informado,(19) Não Informado,Não Informado,80
1051,Copa,Não Informado,(19) Não Informado,(19) Não Informado,Não Informado,80
1052,Central de Atendimento,Não Informado,(19) Não Informado,(19) Não Informado,Não Informado,80
1053,Juizado Especial Cível,Não Informado,(17) 3833-1559,(17) 3833-1558,estrelajec@tjsp.jus.br,81
1054,Vara Judicial,Distribuidor - Cível - Criminal - Exec.Criminal - Inf.e Juventude - Exec.Fiscal,(17) 3833-1311,(17) 3833-1558,estreladoeste@tjsp.jus.br,81
1055,Ofício Judicial,Cartório do 1º Ofício (Vara Cumulativa),(17) 3833-1311,(17) 3833-1558,estreladoeste@tjsp.jus.br,81
1056,Seção de Administração Geral,Não Informado,(17) 3833-1269,(17) 3833-1558,estreladoesteadm@tjsp.jus.br,81
1057,Módulo Oficiais de Justiça,Não Informado,(17) Não Informado,(17) Não Informado,Não Informado,81
1058,Central de Atendimento,Não Informado,(17) Não Informado,(17) Não Informado,Não Informado,81
1059,Juizado Especial Cível e Criminal,"Juizado Especial Cível, Criminal e da Fazenda Pública",(14) 3308-9979,(14) Não Informado,farturajec@tjsp.jus.br,82
1060,Vara Judicial,Não Informado,(14) Não Informado,(14) Não Informado,Não Informado,82
1061,Ofício Judicial Cível,Ofício Judicial Cível,(14) 3308-9974,(14) Não Informado,fartura@tjsp.jus.br,82
1062,Seção de Administração Geral,Não Informado,(14) 3308-9978,(14) Não Informado,farturaadm@tjsp.jus.br,82
1063,Banco do Brasil,Não Informado,(14) 3382-2711,(14) Não Informado,Não Informado,82
1064,Promotoria,Não Informado,(14) 3382-1535,(14) Não Informado,Não Informado,82
1065,Sala dos Advogados,Não Informado,(14) 3382-2144,(14) Não Informado,Não Informado,82
1066,Serviço Social,Não Informado,(14) 3308-9977,(14) Não Informado,farturaservicosocial@tjsp.jus.br,82
1067,Central de Atendimento,Não Informado,(14) Não Informado,(14) Não Informado,Não Informado,82
1068,Vara do Juizado Especial Cível e Criminal,Não Informado,(17) 2144-1616,(17) Não Informado,fernandjec@tjsp.jus.br,83
1070,2ª Vara Cível,Não Informado,(17) 2144-1606,(17) Não Informado,fernand2cv@tjsp.jus.br,83
1071,1º Ofício Cível,Não Informado,(17) 2144-1604,(17) Não Informado,fernand1cv@tjsp.jus.br,83
1072,1ª vara Cível,Não Informado,(17) 2144-1604,(17) Não Informado,fernand1cv@tjsp.jus.br,83
1073,2º Ofício Cível,Não Informado,(17) 2144-1606,(17) Não Informado,fernand2cv@tjsp.jus.br,83
1074,Seção de Administração Geral,Não Informado,(17) 2144-1601,(17) Não Informado,fernandopolisadm@tjsp.jus.br,83
1075,Seção de Distribuição Judicial,Não Informado,(17) 2144-1603,(17) Não Informado,fernandopolis@tjsp.jus.br,83
1076,3ª Vara Cível,Não Informado,(17) 2144-1608,(17) Não Informado,fernand3cv@tjsp.jus.br,83
1077,3º Ofício Cível,Não Informado,(17) 2144-1608,(17) Não Informado,fernand3cv@tjsp.jus.br,83
1078,Ofício do Juizado Especial Cível e Criminal,Não Informado,(17) 2144-1616,(17) Não Informado,fernandjec@tjsp.jus.br,83
1079,2ª Vara Criminal,Não Informado,(17) 2144-1612,(17) Não Informado,fernand2cr@tjsp.jus.br,83
1080,1ª Vara Criminal,Não Informado,(17) 2144-1610,(17) Não Informado,fernand1cr@tjsp.jus.br,83
1081,Setor das Esxecuções Fiscais,Avenida dos Arnaldos nº 740,(17) 3462-4785,(17) Não Informado,fernandsef@tjsp.jus.br,83
1083,Central de Mandados,Não Informado,(17) 2144-1619 - Ramal Chefia,(17) Não Informado,fernandsadm@tjsp.jus.br,83
1084,Setor Técnico,"Endereço: Rua Brasil, 1.220 - Centro",(17) Não Informado,(17) Não Informado,fernandservicosocial@tjsp.jus.br,83
1085,1º Ofícios Criminal,Não Informado,(17) 2144-1610,(17) Não Informado,fernand1cr@tjsp.jus.br,83
1086,2º Ofício Criminal,Não Informado,(17) 2144-1612,(17) Não Informado,fernand2cr@tjsp.jus.br,83
1087,1ª Vara Criminal e da Infância e Juventude,Não Informado,(17) Não Informado,(17) Não Informado,fernand1cr@tjsp.jus.br,83
1088,Juizado Especial Cível e Criminal,Não Informado,(11) 4506-1434,(11) Não Informado,ferrazjec@tjsp.jus.br,84
1089,1ª Vara Judicial,"Rua Santos Dumont, 1.535, Tanquinho, Ferraz de Vasconcelos, CEP 08531-100",(11) 4506-1436,(11) Não Informado,Não Informado,84
1090,1º Ofício Judicial,"Rua Santos Dumont, 1.535, Tanquinho, Ferraz de Vasconcelos, CEP 08531-100",(11) 4506-1436,(11) Não Informado,ferraz1@tjsp.jus.br,84
1091,2ª Vara Judicial,"Endereço: Avenida Santos Dumont, 1535, Jd. Vista Alegre, Ferraz de Vasconcelos",(11) 4506-1435,(11) Não Informado,Não Informado,84
1092,2º Ofício Judicial,"Endereço: Avenida Santos Dumont, 1535, Jd. Vista Alegre, Ferraz de Vasconcelos",(11) 4506-1435,(11) Não Informado,ferraz2@tjsp.jus.br,84
1093,Serviço Anexo das Fazendas,Não Informado,(11) 4506-1456 - Ramal ramal 1456,(11) Não Informado,ferrazfaz@tjsp.jus.br,84
1094,Seção de Distribuição Judicial,Não Informado,(11) 4506-1438 - Ramal ramal 1438,(11) Não Informado,ferraz@tjsp.jus.br,84
1095,Diretoria de Serviço de Administração Geral,Diretoria de Serviço de Administração Geral,(11) 4506-1446 - Ramal ramal 1446,(11) Não Informado,ferrazadm@tjsp.jus.br,84
1096,3º Ofício Judicial,Não Informado,(11) 4506-1433,(11) Não Informado,ferraz3@tjsp.jus.br,84
1097,3ª Vara Judicial,Não Informado,(11) 4506-1433,(11) Não Informado,Não Informado,84
1098,Seção Administrativa de Distribuição de Mandados,Seção Administrativa de Distribuição de Mandados,(11) 4506-1431 - Ramal ramal 1431,(11) Não Informado,ferrazsadm@tjsp.jus.br,84
1102,Juizado Especial Cível e Criminal,Não Informado,(11) 4506-1541,(11) Não Informado,francmoratojec@tjsp.jus.br,86
1103,1ª Vara Judicial,Não Informado,(11) 4506-1548,(11) Não Informado,francmorato1@tjsp.jus.br,86
1106,2ª Vara Judicial,Não Informado,(11) 4506-1550,(11) Não Informado,francmorato2@tjsp.jus.br,86
1107,Vara do Juizado Especial Civel e Criminal,Não Informado,(11) 4506-1541,(11) Não Informado,francmoratojec@tjsp.jus.br,86
1110,1º OFÍCIO JUDICIAL,Não Informado,(11) 4506-1548,(11) Não Informado,francmorato1@tjsp.jus.br,86
1114,Seção Administrativa de Distrituição de Mandados,Não Informado,(11) 4506-1543,(11) Não Informado,francmoratosadm@tjsp.jus.br,86
1115,"Vara do Júri, Execuções Criminais e da Infância e da Juventude",1º andar,(11) 4322-9423,(11) Não Informado,Não Informado,87
1116,"Ofício do Júri, Execuções Criminais e Infância e da Juventude",prédio anexo,(11) 4322-9423 - Ramal Execução,(11) Não Informado,francorochajuri@tjsp.jus.br,87
1117,Protocolo,térreo,(11) 4322-9440,(11) Não Informado,Não Informado,87
1118,1ª Vara Cível,1º andar,(11) 4322-9436,(11) Não Informado,Não Informado,87
1119,1º Ofício Cível,terreo,(11) 4322-9436,(11) Não Informado,francorocha1cv@tjsp.jus.br,87
1120,Vara Criminal,1º andar,(11) 4322-9430,(11) Não Informado,Não Informado,87
1121,2ª Vara Cível,1º andar,(11) 4322-9427,(11) Não Informado,Não Informado,87
1122,Ofício Criminal,térreo,(11) 4322-9428,(11) Não Informado,francorochacr@tjsp.jus.br,87
1123,2º Ofício Cível,térreo,(11) 4322-9427,(11) Não Informado,francorocha2cv@tjsp.jus.br,87
1124,Serviço Anexo das Fazendas,térreo,(11) 4322-9432,(11) Não Informado,francorochafaz@tjsp.jus.br,87
1125,Administração,1º andar,(11) 4322-9438,(11) Não Informado,francorochaadm@tjsp.jus.br,87
1126,Seção de Distribuição Judicial,térreo,(11) 4322-9435,(11) Não Informado,francorocha@tjsp.jus.br,87
1127,Juizado Especial Cível e Criminal,Atendimento: 09 às 17 horas,(11) 4322-9426,(11) Não Informado,francorochajec@tjsp.jus.br,87
1128,Vara do Juizado Especial Cível e Criminal,1º andar,(11) 4322-9426,(11) Não Informado,Não Informado,87
1130,Seção de Administração Geral,térreo,(14) 3274-9801,(14) Não Informado,galiaadm@tjsp.jus.br,88
1131,OFÍCIO JUDICIAL - VARA ÚNICA,térreo,(14) 3274-9802,(14) Não Informado,galia@tjsp.jus.br,88
1132,Juizado Especial Cível e Criminal,térreo,(14) 3274-9803,(14) Não Informado,galiajec@tjsp.jus.br,88
1133,Seção de Distribuição,Térreo,(14) 3274-9801,(14) Não Informado,galiaadm@tjsp.jus.br,88
1134,Vara Judicial,Não Informado,(14) 3274-9806,(14) Não Informado,Não Informado,88
1135,SETOR TÉCNICO - SERVIÇO SOCIAL,"Avenida São José, 431",(14) 3274-9804,(14) Não Informado,galiaservicosocial@tjsp.jus.br,88
1136,Copa,Não Informado,(14) Não Informado,(14) Não Informado,Não Informado,88
1137,Central de Atendimento,Não Informado,(14) Não Informado,(14) Não Informado,Não Informado,88
1138,Juizado Especial Cível e Criminal,Sala do JEC,(14) 3588-1905,(14) 0000-0000,garcajec@tjsp.jus.br,89
1139,1ª Vara judicial,sala 1ª Vara,(14) 3588-1901,(14) Não Informado,garca1@tjsp.jus.br,89
1140,2ª Vara Judicial,sala 2ª vara,(14) 3588-1901,(14) Não Informado,garca2@tjsp.jus.br,89
1141,1º Ofício Judicial,sala 1º ofício,(14) 3588-1906 - Ramal 1º Cível,(14) Não Informado,garca1@tjsp.jus.br,89
1142,2º Ofício Judicial,"Cível, Fiscal e Execuções Criminais",(14) 3588-1908 - Ramal 2º Cível,(14) 0000-0000,garca2@tjsp.jus.br,89
1143,Seção de Administração Geral,Sala - térreo,(14) 3588-1901,(14) Não Informado,garcaadm@tjsp.jus.br,89
1144,Seção de Distribuição Judicial,Sala - térreo,(14) 3588-1904,(14) Não Informado,garca@tjsp.jus.br,89
1145,3ª Vara Judicial,Sala de Audiências,(14) 3588-1901,(14) Não Informado,garca3@tjsp.jus.br,89
1146,3º Ofício Judicial,"Cível, Criminal, Infância e Juventude",(14) 3588-1910 - Ramal 3º Cível,(14) Não Informado,garca3@tjsp.jus.br,89
1147,Setor Psicossocial,03 salas para o setor técnico- 02 sl para assistente social e 01 sl para psicólo,(14) 3588-1916,(14) Não Informado,garcaservicosocial@tjsp.jus.br,89
1148,Central de Atendimento,Seção Administrativa de Distribuição de mandados,(14) Não Informado,(14) Não Informado,garcasadm@tjsp.jus.br,89
1149,Juizado Especial Cível,Térreo,(17) 3461-3806 - Ramal 21,(17) 3461-3806,gsalgadojec@tjsp.jus.br,90
1150,Vara Judicial,Térreo,(17) Não Informado,(17) Não Informado,Não Informado,90
1151,Ofício Judicial,Térreo,(17) 3461-3808,(17) 3461-3808,gsalgado@tjsp.jus.br,90
1152,Seção de Administração Geral,PAVIMENTO SUPERIOR.,(17) 3461-3805 - Ramal 20,(17) 3461-3805,Não Informado,90
1153,Módulo Oficiais de Justiça,Não Informado,(17) Não Informado,(17) Não Informado,Não Informado,90
1154,Copa,Não Informado,(17) Não Informado,(17) Não Informado,Não Informado,90
1155,Central de Atendimento,Não Informado,(17) Não Informado,(17) Não Informado,Não Informado,90
1156,CEJUSC - Centro Judiciário de Solução de Conflitos e Cidadania,Não Informado,(17) Não Informado,(17) Não Informado,Não Informado,90
1157,Juizado Especial Cível e Criminal,TÉRREO,(14) 2185-5106,(14) Não Informado,rhauy@tjsp.jus.br,91
1159,Ofício Judicial,RUA DR. CARLOS DE CAMPOS 660 CENTRO,(14) 2185-5108,(14) Não Informado,getulina@tjsp.jus.br,91
1160,Administração Geral,TÉRREO,(14) 2185-5101,(14) Não Informado,mhauy@tjsp.jus.br,91
1161,Vara Judicial,TÉRREO,(14) 2185-5108,(14) Não Informado,getulina@tjsp.jus.br,91
1162,Assistente Social,Não Informado,(14) 3552-1149,(14) Não Informado,alcioned@tjsp.jus.br,91
1163,Copa,Não Informado,(14) Não Informado,(14) Não Informado,Não Informado,91
1165,Juizado Especial Cível,"Rua 12 , nº718",(17) 3017-1607 - Ramal Diretor,(17) Não Informado,Não Informado,92
1166,1ª Vara Judicial,"Avenida 17, nº 414",(17) Não Informado,(17) Não Informado,guaira1@tjsp.jus.br,92
1167,Ofício Judicial - Seção Civel,"Avenida 17, nº 414",(17) 3017-1505 - Ramal Alexandre-Gab.,(17) Não Informado,guaira@tjsp.jus.br,92
1168,Seção de Administração Geral,"Avenida 17, nº 414",(17) 3017-1503,(17) 3017-1504,Não Informado,92
1169,Ordem dos Advogados do Brasil,"Avenida 17, nº 414",(17) 3331-3579,(17) Não Informado,Não Informado,92
1170,Ministério Público,"Avenida 17, nº 414 - 1º andar",(17) 3331-4662,(17) Não Informado,Não Informado,92
1171,Ofício Judicial - Seção Criminal e Infância e Juventude,"Avenida 17, nº 414",(17) Não Informado,(17) Não Informado,Não Informado,92
1172,Juizado Especial Criminal,RUA 12 Nº 718,(17) Não Informado,(17) Não Informado,Não Informado,92
1173,Vara Única,"Avenida 17, nº 414",(17) 3331-2186 - Ramal 23,(17) 3331-6666,Não Informado,92
1174,Central de Mandados,Não Informado,(17) 3017-1509,(17) Não Informado,guairasadm@tjsp.jus.br,92
1175,Setor de Conciliação,"Rua 12 , nº 718",(17) 3331-4002,(17) Não Informado,Não Informado,92
1177,2º Ofício Judicial,"PRÉDIO II  - Rua 12 , nº718",(17) 3017-1616,(17) Não Informado,Não Informado,92
1178,Juizado Especial Cível,térreo,(16) 3831-3280 - Ramal 29,(16) 3831-3280,guarajec@tjsp.jus.br,93
1179,1ª Vara Judicial,Não Informado,(16) 3831-3280 - Ramal 20,(16) 3831-3280 - Ramal 31 e 33,guara@tjsp.jus.br,93
1180,Ofício Judicial,térreo,(16) 3831-3280 - Ramal 22,(16) 3831-3280 - Ramal 33 e 31,guara@tjsp.jus.br,93
1181,Seção de Administração Geral,Não Informado,(16) 3831-3280 - Ramal 25,(16) 3831-3280 - Ramal 33 e 31,guaraadm@tjsp.jus.br,93
1182,Cartório Eleitoral,Não Informado,(16) Não Informado,(16) Não Informado,Não Informado,93
1183,Sala da OAB,Não Informado,(16) Não Informado,(16) Não Informado,Não Informado,93
1184,Sala dos Oficiais de Justiça,Não Informado,(16) Não Informado,(16) Não Informado,Não Informado,93
1185,Sala da Assistente Social e Pisicosocial,Não Informado,(16) Não Informado,(16) Não Informado,mateusbeordo@tjsp.jus.br,93
1186,Setor da Promotoria de Justiça,Não Informado,(16) Não Informado,(16) Não Informado,Não Informado,93
