id_unidade,unidade,telefone,fax,email,cj,num_varas_instaladas,entrancia,dist_capital,tensao_eletrica,endereco_lougradouro,endereco_cep,endereco_municipio,endereco_uf,id_comarca,comarca_corrigido,id_cj
304,Fórum Valinhos I - (Principal),(19) 3309-4614,(19) 3309-4614,valinhosadm@tjsp.jus.br,Campinas,3,Entrância Intermediária,73.95 Km,110V,"Rua Professor Ataliba Nogueira, 36 , 36 - Jd. Santo Antonio",13270-660,Valinhos,SP,3556206.0,Valinhos,8.0
305,Fórum Desembargador Antonio Marzagão Barbuto,(18) 3401-8602,Não Informado,valparaisoadm@tjsp.jus.br,Araçatuba,1,Entrância Inicial,505.76 Km,110V,"Rua Padre Mauro Eduardo , s/n - Centro",16880-000,Valparaíso,SP,3556305.0,Valparaíso,36.0
306,Fórum Vargem Grande do Sul,Não Informado,Não Informado,vgdosuladm@tjsp.jus.br,São João da Boa Vista,2,Entrância Inicial,192.63 Km,220V,"Avenida Walter Tatoni , 343 - Vila Sant'Ana",13880-000,Vargem Grande do Sul,SP,3556404.0,Vargem Grande do Sul,50.0
307,Desembargador HELIO DE QUADROS ARRUDA,Não Informado,Não Informado,vgpaulistaadm@tjsp.jus.br,Itapecerica da Serra,1,Entrância Inicial,40.21 Km,110V,"Avenida Miranda , 25 - Jd. Verona",06735-020,Vargem Grande Paulista,SP,3556453.0,Vargem Grande Paulista,52.0
308,Fórum da Comarca de Várzea Paulista I,(11) 3378-6465,Não Informado,varzeaptaadm@tjsp.jus.br,Jundiaí,2,Entrância Inicial,42.29 Km,220V,"Av. Fernão Dias Paes Leme , 2323 - V.Santa Terezinha",13220-005,Várzea Paulista,SP,3556503.0,Várzea Paulista,5.0
309,Fórum Juiz João Mendes,(19) 3399-8953,Não Informado,vinhedoadm@tjsp.jus.br,Jundiaí,3,Entrância Intermediária,67.20 Km,220V,"Estrada da Boiada , 530 - Jardim Brasil",13289-084,Vinhedo,SP,3556701.0,Vinhedo,5.0
310,Gabriel Custódio da Silveira,(17) 3392-8902,Não Informado,viradouroadm@tjsp.jus.br,Barretos,1,Entrância Inicial,343.06 Km,110V,"Rua José Borelli , 10 - Centro",14740-000,Viradouro,SP,3556800.0,Viradouro,14.0
311,Fórum Votorantim,(15) 3415-4601,Não Informado,votorantimadm@tjsp.jus.br,Sorocaba,3,Entrância Intermediária,81.75 Km,110V,"Avenida Luiz do Patrocínio Fernandes , 762 - Rio Acima",18114-001,Votorantim,SP,3557006.0,Votorantim,19.0
312,Fórum Votuporanga I,(17) 2101-1127,Não Informado,votuporangaadm@tjsp.jus.br,Votuporanga,5,Entrância Final,488.94 Km,110V,"Rua Espírito Santo , 2497 - Cia Melhoramentos",15501-221,Votuporanga,SP,3557105.0,Votuporanga,17.0
313,Fórum Brás (Varas Especiais da Infância e Juventude),(11) 4503-9663,Não Informado,Não Informado,São Paulo,7,Não Informado,0.00 Km,110V,"Rua Piratininga , N° 105 - Brás urb/sp",03042-001,São Paulo,SP,3550308.0,São Paulo,0.0
314,Fórum Criminal Complexo Judiciário Ministro Mário Guimarães - Barra Funda,Não Informado,Não Informado,admfmmg@tjsp.jus.br,São Paulo,49,Não Informado,0.00 Km,220V,"Avenida Doutor Abraão Ribeiro , 313 - Barra Funda",01133-020,São Paulo,SP,3550308.0,São Paulo,0.0
315,Fórum João Mendes Júnior,Não Informado,Não Informado,Não Informado,São Paulo,68,Não Informado,0.00 Km,110V,"Pça João Mendes , s/n - Centro",01501-000,São Paulo,SP,3550308.0,São Paulo,0.0
316,Fórum Hely Lopes Meirelles - (Fazenda Pública),(11) 3489-6525,Não Informado,Não Informado,São Paulo,16,Não Informado,0.00 Km,110V,"Viaduto Dona Paulina , n° 80 - Centro",01501-020,São Paulo,SP,3550308.0,São Paulo,0.0
317,Fórum Santana,Não Informado,Não Informado,Não Informado,São Paulo,22,Não Informado,0.00 Km,110V,"Avenida Engenheiro Caetano Alvares , 594 - Casa Verde",02520-310,São Paulo,SP,3550308.0,São Paulo,0.0
318,Foro Regional II - Santo Amaro - Prédio Adolfo Pinheiro,(11) 3246-9431,Não Informado,admfrsantoamaro@tjsp.jus.br,São Paulo,4,Não Informado,0.00 Km,220V,"Avenida Adolfo Pinheiro , 1992 - Santo Amaro",04734-003,São Paulo,SP,3550308.0,São Paulo,0.0
319,Foro Regional III - Jabaquara/Saúde,(11) 3489-4054,Não Informado,admfrjabaquara@tjsp.jus.br,São Paulo,26,Não Informado,0.00 Km,110V,"Rua Afonso Celso , 1065 - Vila Mariana",04119-061,São Paulo,SP,3550308.0,São Paulo,0.0
320,Fórum Regional IV Lapa I,(11) 2868-6871,(11) 2868-6875,Não Informado,São Paulo,9,Não Informado,0.00 Km,110V,"Rua Clemente Álvares , 100 - .Lapa",05074-050,São Paulo,SP,3550308.0,São Paulo,0.0
321,"Fórum Reg. IX - Vila Prudente - Foro ""Desembargador Gentil do Carmo Pinto""",(11) 3489-4702,Não Informado,Não Informado,São Paulo,7,Não Informado,0.00 Km,110V,"Avenida Sapopemba , 3.740 - Vila Diva",03345-000,São Paulo,SP,3550308.0,São Paulo,0.0
322,Fórum São Miguel Paulista,Não Informado,Não Informado,admfrsaomiguel@tjsp.jus.br,São Paulo,22,Não Informado,0.00 Km,220V,"Av. Afonso Lopes de Baião , 1736 - São Miguel Paulista - Capital",08040-000,São Paulo,SP,3550308.0,São Paulo,0.0
323,Fórum Regional VII - Itaquera,(11) 3489-2234,Não Informado,admfritaquera@tjsp.jus.br,São Paulo,11,Não Informado,0.00 Km,220V,"Avenida Pires do Rio , 3.915 - Itaquera",08240-005,São Paulo,SP,3550308.0,São Paulo,0.0
324,Fórum Tatuapé,Não Informado,Não Informado,Não Informado,São Paulo,10,Não Informado,0.00 Km,220V,"Rua Santa Maria , 257 - Tatuapé",03085-000,São Paulo,SP,3550308.0,São Paulo,0.0
325,Fórum Ipiranga,(11) 3489-2842,Não Informado,admfripiranga@tjsp.jus.br,São Paulo,6,Não Informado,0.00 Km,110V,"Rua Agostinho Gomes , 1455/1457 - Ipiranga",04206-000,São Paulo,SP,3550308.0,São Paulo,0.0
326,Fórum Regional XI - Pinheiros,(11) 3489-3607,Não Informado,admfrpinheiros@tjsp.jus.br,São Paulo,17,Não Informado,0.00 Km,110V,"Rua Jericó s/ nº ,  - Vila Madalena",05435-040,São Paulo,SP,3550308.0,São Paulo,0.0
327,Tribunal de Justiça - Pátio do Colégio,(11) 3489-3860,Não Informado,admpatiocolegio@tjsp.jus.br,São Paulo,0,Não Informado,0.00 Km,110V,"Pátio do Colégio , 73 - Centro",01016-040,São Paulo,SP,3550308.0,São Paulo,0.0
328,Tribunal de Justiça - Palácio da Justiça,(11) 4802-9188,Não Informado,Não Informado,São Paulo,0,Não Informado,0.00 Km,110V,"Praça da Sé , s/n - Centro",01018-010,São Paulo,SP,3550308.0,São Paulo,0.0
329,Complexo Judiciário Ipiranga (Desativado),(11) 2711-7650,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Praça Nami Jafet , 235 - Ipiranga",04202-001,São Paulo,SP,,,
330,Fórum Campinas II - Cidade Judiciária,(19) 2101-3121,Não Informado,campinasadm@tjsp.jus.br,Campinas,33,Entrância Final,83.55 Km,110V,"Avenida Francisco Xavier de Arruda Camargo , 300 - Jardim Santana",13088-901,Campinas,SP,3509502.0,Campinas,8.0
331,Fórum Maracaí II - Juizado Especial Cível e Criminal e CEJUSC,(18) 3371-1451,Não Informado,Não Informado,Assis,0,Entrância Inicial,425.27 Km,220V,"Rua Nove de Julho , 139 - Centro",19840-000,Maracaí,SP,3528809.0,Maracaí,26.0
332,Prédio Pedro Lessa,(11) 3489-2049,Não Informado,admpedrolessa@tjsp.jus.br,São Paulo,0,Não Informado,0.00 Km,220V,"Praça Pedro Lessa , 61 - Centro",01032-030,São Paulo,SP,3550308.0,São Paulo,0.0
333,Fórum Tanabi (Juizado Especial Cível e Criminal),Não Informado,(17) 2221-5158,tanabiadm@tjsp.jus.br,São José do Rio Preto,2,Entrância Inicial,449.32 Km,110V,"Praça Stélio Machado Loureiro , s/n - Centro",15170-000,Tanabi,SP,3553401.0,Tanabi,16.0
334,Desocupado,Não Informado,(14) 3733-3212,avaresadm@tjsp.jus.br,Não Informado,0,Não Informado,Não Informado,Não Informado,"PRAÇA PAULO GOMES DE OLIVEIRA , 57 - CENTRO",18701030,Avaré,SP,,,
335,Fórum Votuporanga II - (Anexo Fiscal),(17) 2101-1201,Não Informado,Não Informado,Votuporanga,0,Entrância Final,488.94 Km,110V,"Rua São Paulo , 3431 - centro",15500-000,Votuporanga,SP,3557105.0,Votuporanga,17.0
336,Fórum Olímpia II (3ª Vara),(17) 2190-5301,(17) 2190-5302,Não Informado,Barretos,1,Entrância Intermediária,390.85 Km,110V,"Rua Duque de Caxias , 466 - Patrimônio de São João Batista",15400-095,Olímpia,SP,3533908.0,Olímpia,14.0
337,Fórum Ibitinga II,(16) 3341-6366,Não Informado,Não Informado,Araraquara,0,Entrância Intermediária,300.40 Km,110V,"Rua Tiradentes , 519 - Centro",14940-000,Ibitinga,SP,3519600.0,Ibitinga,13.0
338,Fórum Guaíra II,(17) 3017-1616,(17) 3017-1503,Não Informado,Barretos,0,Entrância Inicial,398.52 Km,110V,"Rua 12 , 712 - Centro",14790-000,Guaíra,SP,3517406.0,Guaíra,14.0
339,Centro Administrativo - Consolação,(11) 2711-1665,Não Informado,Não Informado,São Paulo,0,Não Informado,0.00 Km,110V,"Rua da Consolação , 1483 - Consolação",01301-100,São Paulo,SP,3550308.0,São Paulo,0.0
340,Fórum Valinhos II - (Vara do Juizado Especial Cível e Criminal),(19) 3309-4503,(19) 3309-4614,Não Informado,Campinas,1,Entrância Intermediária,73.95 Km,110V,"Av Independencia , 842/846 - Bela Vista",13276-030,Valinhos,SP,3556206.0,Valinhos,8.0
341,Fórum São José do Rio Preto  [desativado],(17) 3222-2142,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Avenida Bady Bassitt , 4000 - Centro",15025-000,São José do Rio Preto,SP,,,
342,Fórum São José do Rio Preto  [desativado],(17) 3227-8525,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Avenida José Munia , 6250 - Redentor",15085-350,São José do Rio Preto,SP,,,
343,Prédio Administrativo Psicossocial - Tabatinguera,(11) 3106-2636,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Tabatinguera , 140 - Centro",01020-901,São Paulo,SP,,,
344,"Fórum Salto II (Juizado Especial, Setor de Execuções Fiscais e Setor Técnico)",(11) 2118-3359,Não Informado,Não Informado,Itu,0,Entrância Intermediária,76.83 Km,110V,"Rua Rui Barbosa , 790 - Centro",13320-120,Salto,SP,3545209.0,Salto,20.0
345,Fórum Apiaí - Des. Déscio Mendes Pereira,(15) 3552-9818,Não Informado,apiaiadm@tjsp.jus.br,Itapeva,2,Entrância Inicial,248.29 Km,110V,"Praça Francisco Xavier da Rocha , 182 - Centro",18320-000,Apiaí,SP,3502705.0,Apiaí,49.0
346,Setor das Execuções Fiscais e Setor Técnico Psicossocial,Não Informado,Não Informado,Não Informado,Amparo,0,Entrância Final,95.08 Km,220V,"Rua Sete de Setembro , 130 - Centro",13900-372,Amparo,SP,3501905.0,Amparo,54.0
347,Prédio Alexandre Dumas [Desativado],Não Informado,Não Informado,Não Informado,São Paulo,10,Não Informado,0.00 Km,220V,"Rua Alexandre Dumas , 206 - Santo Amaro",04717-000,São Paulo,SP,3550308.0,São Paulo,0.0
348,Centro de Integração da Cidadania - CIC Feitiço da Vila,(11) 5821-7307,(11) 5821-7307,Não Informado,São Paulo,0,Não Informado,0.00 Km,110V,"Estrada de Itapecerica , 8.887 - Santo Amaro - Valo Velho",05858-002,São Paulo,SP,3550308.0,São Paulo,0.0
349,Fórum Regional XII - Nossa Senhora do Ó,Não Informado,Não Informado,admfrsenhoradoo@tjsp.jus.br,São Paulo,12,Não Informado,0.00 Km,110V,"Rua Tomás Ramos Jordão , 101 - Freguesia do Ó",02736-000,São Paulo,SP,3550308.0,São Paulo,0.0
350,Fórum São José do Rio Preto  [desativado],(17) 3216-2315,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Tupi , 765 - Chácara Municipal",15090-500,São José do Rio Preto,SP,,,
351,Fórum Botucatu II - (1ª Vara e 1º Ofício Criminal),(14) 3882-0899,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua João Passos , 552 - Centro",18600-040,Botucatu,SP,,,
353,Fórum do Juizado Especial Cível Central,(11) 2711-7802,Não Informado,Não Informado,São Paulo,1,Não Informado,0.00 Km,110V,"Rua Vergueiro , 835 - Paraíso",01504-001,São Paulo,SP,3550308.0,São Paulo,0.0
354,Fórum Taubaté III - (Fazenda Pública),(12) 2124-9851,Não Informado,taubatefaz@tjsp.jus.br,Taubaté,1,Entrância Final,124.73 Km,220V,"Av. Charles Schneider , 1575 - Bairro Barranco",12040-000,Taubaté,SP,3554102.0,Taubaté,47.0
355,Fórum das Execuções Fiscais - Prédio II,Não Informado,Não Informado,admexecucoesfiscais@tjsp.jus.br,São Paulo,0,Não Informado,0.00 Km,220V,"Praça Almeida Junior , 72 - Liberdade",01510-010,São Paulo,SP,3550308.0,São Paulo,0.0
356,Fórum Ribeirão Pires II - (Serviço Anexo das Fazendas),(11) 3245-8101,Não Informado,Não Informado,Santo André,0,Entrância Intermediária,29.06 Km,220V,"Rua Kaethe Richers , 542 - Pastoril",09400-630,Ribeirão Pires,SP,3543303.0,Ribeirão Pires,3.0
357,Fórum Ministro Costa Manso,Não Informado,Não Informado,Não Informado,Taubaté,0,Entrância Final,138.57 Km,110V,"Praça Desembargador Eduardo de Campos Maia , 99 - Centro",12401-480,Pindamonhangaba,SP,3538006.0,Pindamonhangaba,47.0
358,Fórum Guarulhos (Varas da Família e Central de Mandados) [desativado],Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Felício Marcondes , 232 - Centro",07010-030,Guarulhos,SP,,,
359,Fórum Rio Claro II - (Anexo Fiscal) - Desativado,(19) 3533-1911,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Avenida 26, 1143 ,  - Santana",13500-530,Rio Claro,SP,,,
360,Fórum Rio Grande da Serra,Não Informado,Não Informado,Não Informado,Santo André,1,Entrância Inicial,32.60 Km,110V,"Rua Agostinho Cardoso , 176 - Vila Figueiredo",09450-000,Rio Grande da Serra,SP,3544103.0,Rio Grande da Serra,3.0
361,FÓRUM DESEMBARGADOR SEBASTIÃO DA SILVA PINTO,(11) 4503-9809,Não Informado,nazareptaadm@tjsp.jus.br,Bragança Paulista,1,Entrância Inicial,47.65 Km,110V,"R. Clementino de Almeida Passos , 35 - Vicente Nunes",12960-000,Nazaré Paulista,SP,3532405.0,Nazaré Paulista,6.0
362,FORO DA COMARCA DE OUROESTE,(17) 3843-1733,(17) 3843-1733,ouroesteadm@tjsp.jus.br,Fernandópolis,2,Entrância Inicial,551.62 Km,110V,"Rua Brás Cubas , 1315 - centro",15685-000,Ouroeste,SP,3534757.0,Ouroeste,18.0
363,Fórum Desembargador Bento Mascarenhas Filho,(15) 3416-8752,Não Informado,saltopiraporaadm@tjsp.jus.br,Sorocaba,2,Entrância Inicial,96.13 Km,220V,"Rua Francisco de Barros Leite , 708 - Centro",18160-000,Salto de Pirapora,SP,3545308.0,Salto de Pirapora,19.0
364,Fórum da Comarca de Buri,Não Informado,Não Informado,buriadm@tjsp.jus.br,Itapeva,1,Entrância Inicial,201.21 Km,110V,"Rua Carlos Alberto Pereira Júnior , 549 - Vila Sene",18290-000,Buri,SP,3508009.0,Buri,49.0
365,Fórum Artur Nogueira,(19) 3399-9806,Não Informado,arturnogueiraadm@tjsp.jus.br,Mogi Mirim,2,Entrância Intermediária,121.53 Km,110V,"Rua 13 de Maio , 140/150 - Centro",13160-170,Artur Nogueira,SP,3503802.0,Artur Nogueira,7.0
366,Prédio Administrativo Conde do Pinhal,(11) 3241-5977,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Conde do Pinhal , 78 - Centro",01501-060,São Paulo,SP,,,
367,Fórum Americana (Anexo Fiscal e Setor Técnico de Serviço Social e Psicologia),(19) 2108-4804,(19) 3309-2515,americanaadm@tjsp.jus.br,Americana,0,Entrância Final,114.63 Km,110V,"Rua Sebastião Antas , 113/119 - Vila Jones",13465-380,Americana,SP,3501608.0,Americana,53.0
368,Fórum da Comarca de Capão Bonito,(15) 2143-1001,Não Informado,capbonitoadm@tjsp.jus.br,Itapetininga,3,Entrância Intermediária,181.59 Km,110V,"R. Rafael Machado Neto , 50 - V. Nova Capão Bonito",18304-130,Capão Bonito,SP,3510203.0,Capão Bonito,22.0
369,Fórum Regional IV Lapa II,Não Informado,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Aurélia , 650 - Vila Romana",05046-000,São Paulo,SP,,,
370,Fórum I Desembargador Mário Hoeppener Dutra - Itaquaquecetuba,Não Informado,Não Informado,itaquaquecetubaadm@tjsp.jus.br,Mogi das Cruzes,8,Entrância Final,30.16 Km,110V,"Estr. Santa Isabel , 1170-1194 - Jd Cláudia",08570-080,Itaquaquecetuba,SP,3523107.0,Itaquaquecetuba,45.0
371,"Juizado Especial Cível e Crim., Colégio Recursal e CEJUSC",Não Informado,Não Informado,Não Informado,Amparo,0,Entrância Final,95.08 Km,220V,"Rua Dr. Osvaldo Cruz , 209 - Centro",13900010,Amparo,SP,3501905.0,Amparo,54.0
372,Fórum Regional VI - Penha de França - (Danylo José Fernandes),Não Informado,Não Informado,Não Informado,São Paulo,8,Não Informado,0.00 Km,110V,"Rua Doutor João Ribeiro , 433 - Penha de França",03634-010,São Paulo,SP,3550308.0,São Paulo,0.0
374,Fórum Getulina II - (Unidade Forense),(14) 3552-1149,Não Informado,Não Informado,Lins,0,Entrância Inicial,389.80 Km,110V,"Rua Wenceslau Bras , 716 - centro",16450-000,Getulina,SP,3517000.0,Getulina,35.0
375,Complexo Judicário Ipiranga,(11) 2711-7650,Não Informado,admcomplexoipiranga@tjsp.jus.br,São Paulo,0,Não Informado,0.00 Km,220V,"Rua dos Sorocabanos , 680 - Ipiranga",04202-001,São Paulo,SP,3550308.0,São Paulo,0.0
376,Fórum Assis II - (Vara da Fazenda Pública),(18) 3402-1722,Não Informado,Não Informado,Assis,0,Entrância Final,398.53 Km,220V,"Rua Fadlo Jabur , 95 - Centro",19800-045,Assis,SP,3504008.0,Assis,26.0
377,Fórum Assis III - (Juizado Especial Cível e Criminal),(18) 3402-1675,Não Informado,Não Informado,Assis,0,Entrância Final,398.53 Km,220V,"Rua Gonçalves Ledo , 550 - Vila Adileta",19814-260,Assis,SP,3504008.0,Assis,26.0
379,Fórum Araraquara II - Vara da Infância e da Juventude,(16) 3335-8905,(16) 3336-8374,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Av. Pe Francisco Sales Colturato , 925 - São Geraldo",14801-250,Araraquara,SP,,,
380,Fórum Guaratinguetá,(12) 2124-9421,Não Informado,Não Informado,Guaratinguetá,0,Entrância Final,168.46 Km,110V,"Av. Dr. Ariberto Pereira da Cunha , 280 - Alberto Byington",12516-410,Guaratinguetá,SP,3518404.0,Guaratinguetá,48.0
381,Fórum Mogi Mirim II (Anexo Fiscal),(19) 3806-4122,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Av.Cel.Venancio Ferreira Alves Adorno , 119 - Saúde",13800-221,Mogi Mirim,SP,,,
382,Fórum Dracena II - (Residência Oficial),(18) 2137-1401,Não Informado,Não Informado,Dracena,0,Entrância Intermediária,552.86 Km,110V,"Avenida Presidente Vargas , 274 - Centro",17900-197,Dracena,SP,3514403.0,Dracena,29.0
383,Fórum José Bonifácio - II (CEJUSC),(17) 3245-5021,Não Informado,Não Informado,São José do Rio Preto,1,Entrância Inicial,418.94 Km,110V,"Av. Campos  Sales, , 341 - centro",15200-000,José Bonifácio,SP,3525706.0,José Bonifácio,16.0
384,Fórum Pirassununga II - (Juizado Especial Cível e Criminal),(19) 2134-5802,Não Informado,pirassunungasadm@tjsp.jus.br,Pirassununga,1,Entrância Final,190.63 Km,110V,"Id Jorge Facuri , 365 - Polo Industrial Guilherme Muller Filho",13632630,Pirassununga,SP,3539301.0,Pirassununga,11.0
385,Fórum Pirassununga III - (SETOR TÉCNICO),(19) 2134-5554,Não Informado,Não Informado,Pirassununga,0,Entrância Final,190.63 Km,110V,"Pereira Bueno , 443 - Centro",13630-030,Pirassununga,SP,3539301.0,Pirassununga,11.0
386,Fórum Jundiaí II - (Anexo Fiscal),(11) 3378-3901,Não Informado,Não Informado,Jundiaí,0,Entrância Final,47.55 Km,220V,"Rua Senador Fonseca , 957 - centro",13201-017,Jundiaí,SP,3525904.0,Jundiaí,5.0
387,Fórum Botucatu III - (2ª Vara e 2º Ofício Criminal),(14) 3882-9970,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Av. Aeroporto , 601 - Jd. Riviera",18606-650,Botucatu,SP,,,
388,Fórum Botucatu IV - (Vara do Juizado Especial Cìvel),(14) 3815-2233,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Av. Aeroporto , 601 - Jd. Riviera",18606-650,Botucatu,SP,,,
389,Ofício de  Distribuição Judicial,(14) 3813-5424,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Av. Aeroporto , 601 - Jd. Riviera",18606-650,Botucatu,SP,,,
390,Fórum Botucatu VI - (Anexo Fiscal),(14) 3814-2299,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Rua Cel. José Vitoriano Villas Boas , 718 - Centro",18600-130,Botucatu,SP,,,
391,Fórum Botucatu VII - (Psicologia e Serv. Social),(14) 3813-6464,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Praça Rui Barbosa s/nº ,  - Centro",18600-905,Botucatu,SP,,,
392,Fórum Penápolis II - (Juizado Especial),(18) 2191-6056,Não Informado,Não Informado,Araçatuba,0,Entrância Intermediária,425.45 Km,220V,"Av. Olsen , 300 - Centro",16300-000,Penápolis,SP,3537305.0,Penápolis,36.0
393,Fórum Serra Negra II - (Distribuidor e Seção de Administração Geral),(19) 3892-2364,Não Informado,serranegraadm@tjsp.jus.br,Amparo,0,Entrância Inicial,104.29 Km,110V,"Praça Barão do Rio Branco , s/n - Centro",13930-000,Serra Negra,SP,3551603.0,Serra Negra,54.0
394,Fórum Serra Negra III - (Juizado Especial Cível),(19) 3892-4932,Não Informado,Não Informado,Amparo,0,Entrância Inicial,104.29 Km,110V,"Rua José Bonifácio , 258 - Centro",13930-000,Serra Negra,SP,3551603.0,Serra Negra,54.0
395,Fórum Ibiúna II - (Juizado Especial Cível e Criminal),(15) 3416-2751,Não Informado,ibiunasadm@tjsp.jus.br,Sorocaba,1,Entrância Intermediária,61.00 Km,110V,"Rua Oswaldo Cruz , 60 - centro",18150-000,Ibiúna,SP,3519709.0,Ibiúna,19.0
396,Foro Regional VII Itaquera (Guaianases),(11) 4635-5924,Não Informado,Não Informado,São Paulo,0,Não Informado,0.00 Km,110V,"Estrada de Poá, 696 , 696 - Guaianases",08460-000,São Paulo,SP,3550308.0,São Paulo,0.0
397,Z - Fórum TJSP [desativado],(11) 3521-1814,Não Informado,Não Informado,Não Informado,0,Não Informado,Não Informado,Não Informado,"Largo São Bento , 108 - Centro",01029-010,São Paulo,SP,,,
398,Centro de Integração da Cidadania - CIC Leste,(11) 2833-1878,(11) 2833-1879,jeccicitaim@tjsp.jus.br,São Paulo,0,Não Informado,0.00 Km,110V,"Rua Pe. Virgilio Campelo , 150 - Itaim Paulista",08131-310,São Paulo,SP,3550308.0,São Paulo,0.0
