id_municipio,id_municipio_tjsp,municipio_tjsp,municipio_corrigido,raj,comarca_tjsp,comarca_sede,unidades
3540507,6956,Porangaba,Porangaba,10ª RAJ Sorocaba,Porangaba,1,Fórum Porangaba I
3540507,6956,Porangaba,Porangaba,10ª RAJ Sorocaba,Porangaba,1,Fórum Porangaba II (Anexo do JEC - UAAJ - BOFETE)
3540507,6956,Porangaba,Porangaba,10ª RAJ Sorocaba,Porangaba,1,Fórum Porangaba III (Anexo do JEC - UAAJ - GUAREÍ)
3540606,6957,Porto Feliz,Porto Feliz,10ª RAJ Sorocaba,Porto Feliz,1,Fórum Porto Feliz
3540705,6958,Porto Ferreira,Porto Ferreira,4ª RAJ Campinas,Porto Ferreira,1,Fórum Dr. Luiz Guilherme Wertheimer
3540705,6958,Porto Ferreira,Porto Ferreira,4ª RAJ Campinas,Porto Ferreira,1,Fórum Porto Ferreira II - (Execuções Fiscais)
3540754,6959,Potim,Potim,9ª RAJ São José dos Campos,Aparecida,0,Fórum Aparecida
3540804,6960,Potirendaba,Potirendaba,8ª RAJ São José do Rio Preto,Potirendaba,1,Fórum Potirendaba
3540853,6961,Pracinha,Pracinha,5ª RAJ Presidente Prudente,Lucélia,0,Fórum Lucélia
3540903,6962,Pradópolis,Pradópolis,6ª RAJ Ribeirão Preto,Guariba,0,"Fórum da Comarca de Guariba ""Desembargador Humberto Andrade Junqueira"""
3540903,6962,Pradópolis,Pradópolis,6ª RAJ Ribeirão Preto,Guariba,0,Fórum Guariba II - CEJUSC
3541000,6963,Praia Grande,Praia Grande,7ª RAJ Santos,Praia Grande,1,Fórum Praia Grande - (Dr. Guilherme Penteado Campos
3541059,6964,Pratânia,Pratânia,3ª RAJ Bauru,São Manuel,0,"Fórum Desembargador ""Julio César de Faria"""
3541059,6964,Pratânia,Pratânia,3ª RAJ Bauru,São Manuel,0,Fórum São Manuel II (Arquivo)
3541059,6964,Pratânia,Pratânia,3ª RAJ Bauru,São Manuel,0,Fórum São Manuel III (CEJUSC)
3541059,6964,Pratânia,Pratânia,3ª RAJ Bauru,São Manuel,0,Fórum São Manuel IV (Anexo do JEC - UAAJ - AREIÓPOLIS)
3541109,6965,Presidente Alves,Presidente Alves,3ª RAJ Bauru,Pirajuí,0,Fórum Pirajuí  (Alexandre Delphino Amorim Lima)
3541208,6966,Presidente Bernardes,Presidente Bernardes,5ª RAJ Presidente Prudente,Presidente Bernardes,1,Fórum Ministro Pedro Lessa
3541208,6966,Presidente Bernardes,Presidente Bernardes,5ª RAJ Presidente Prudente,Presidente Bernardes,1,Fórum Presidente Bernardes (CEJUSC)
3541307,6967,Presidente Epitácio,Presidente Epitácio,5ª RAJ Presidente Prudente,Presidente Epitácio,1,Fórum Presidente Epitácio
3541307,6967,Presidente Epitácio,Presidente Epitácio,5ª RAJ Presidente Prudente,Presidente Epitácio,1,Fórum Presidente Epitácio II (CEJUSC)
3541406,6968,Presidente Prudente,Presidente Prudente,5ª RAJ Presidente Prudente,Presidente Prudente,1,Fórum Presidente Prudente - Francisco de Souza Nogueira
3541406,6968,Presidente Prudente,Presidente Prudente,5ª RAJ Presidente Prudente,Presidente Prudente,1,Fórum Presidente Prudente II (CEJUSC)
3541406,6968,Presidente Prudente,Presidente Prudente,5ª RAJ Presidente Prudente,Presidente Prudente,1,Presidente Prudente III (DARAJ)
3541505,6969,Presidente Venceslau,Presidente Venceslau,5ª RAJ Presidente Prudente,Presidente Venceslau,1,Fórum Presidente Venceslau - J.P.C. Cardoso
3541505,6969,Presidente Venceslau,Presidente Venceslau,5ª RAJ Presidente Prudente,Presidente Venceslau,1,Prédio do CEJUSC - Presidente Venceslau
3541604,6970,Promissão,Promissão,2ª RAJ Araçatuba,Promissão,1,Fórum I de Promissão
3541604,6970,Promissão,Promissão,2ª RAJ Araçatuba,Promissão,1,Fórum III de Promissão
3541604,6970,Promissão,Promissão,2ª RAJ Araçatuba,Promissão,1,Fórum II de Promissão (Juizado Especial Cível e Criminal)
3541653,6971,Quadra,Quadra,10ª RAJ Sorocaba,Tatuí,0,Fórum Tatuí I
3541653,6971,Quadra,Quadra,10ª RAJ Sorocaba,Tatuí,0,Fórum Tatuí II (Anexo do JEC - UAAJ de Capela do Alto)
3541703,6972,Quatá,Quatá,5ª RAJ Presidente Prudente,Quatá,1,Fórum I da Comarca de Quatá
3541703,6972,Quatá,Quatá,5ª RAJ Presidente Prudente,Quatá,1,Fórum II da Comarca de Quatá (Cartório Eleitorial)
3541802,6973,Queiroz,Queiroz,5ª RAJ Presidente Prudente,Tupã,0,Forum de Tupã II  - Arquivo Geral
3541802,6973,Queiroz,Queiroz,5ª RAJ Presidente Prudente,Tupã,0,Forum de Tupã III - Cejusc
3541802,6973,Queiroz,Queiroz,5ª RAJ Presidente Prudente,Tupã,0,Fórum Tupã I
3541901,6974,Queluz,Queluz,9ª RAJ São José dos Campos,Queluz,1,Fórum Desembargador Ferreira França
3541901,6974,Queluz,Queluz,9ª RAJ São José dos Campos,Queluz,1,Fórum II Queluz (Arquivo)
3542008,6975,Quintana,Quintana,5ª RAJ Presidente Prudente,Pompéia,0,Fórum Dr. Antonio da Rocha Paes
3542008,6975,Quintana,Quintana,5ª RAJ Presidente Prudente,Pompéia,0,Fórum Pompéia II (Residência Oficial)
3542107,6976,Rafard,Rafard,4ª RAJ Campinas,Capivari,0,Fórum Capivari
3542206,6977,Rancharia,Rancharia,5ª RAJ Presidente Prudente,Rancharia,1,Forum de Rancharia II - JEC e Criminal da Comarca de Rancharia
3542206,6977,Rancharia,Rancharia,5ª RAJ Presidente Prudente,Rancharia,1,Fórum Rancharia I (Desembargador Volney Correa Leite de Moraes Júnior)
3542305,6978,Redenção da Serra,Redenção da Serra,9ª RAJ São José dos Campos,Taubaté,0,Fórum Taubaté I - (Criminal)
3542305,6978,Redenção da Serra,Redenção da Serra,9ª RAJ São José dos Campos,Taubaté,0,Fórum Cível da Comarca de Taubaté
3542305,6978,Redenção da Serra,Redenção da Serra,9ª RAJ São José dos Campos,Taubaté,0,Fórum Taubaté III - (Fazenda Pública)
3542305,6978,Redenção da Serra,Redenção da Serra,9ª RAJ São José dos Campos,Taubaté,0,Fórum Taubaté IV - (Execuções Criminais)
3542305,6978,Redenção da Serra,Redenção da Serra,9ª RAJ São José dos Campos,Taubaté,0,Fórum Taubaté V - (Cartório Setor Técnico)
3542305,6978,Redenção da Serra,Redenção da Serra,9ª RAJ São José dos Campos,Taubaté,0,Fórum Taubaté VI - (Anexo do JEC - UNITAU)
3542404,6979,Regente Feijó,Regente Feijó,5ª RAJ Presidente Prudente,Regente Feijó,1,Fórum da Comarca de Regente Feijó I
3542503,6980,Reginópolis,Reginópolis,3ª RAJ Bauru,Pirajuí,0,Fórum Pirajuí  (Alexandre Delphino Amorim Lima)
3542602,6981,Registro,Registro,7ª RAJ Santos,Registro,1,Fórum de Registro I (Dr. Cyro Camargo da Fonseca)
3542602,6981,Registro,Registro,7ª RAJ Santos,Registro,1,Fórum de Registro II (SAF e Setor Técnico)
3542701,6982,Restinga,Restinga,6ª RAJ Ribeirão Preto,Franca,0,Fórum I de Franca
3542701,6982,Restinga,Restinga,6ª RAJ Ribeirão Preto,Franca,0,Fórum II de Franca (CEJUSC)
3542701,6982,Restinga,Restinga,6ª RAJ Ribeirão Preto,Franca,0,Fórum III de Franca (CEJUSC - Posto)
3542701,6982,Restinga,Restinga,6ª RAJ Ribeirão Preto,Franca,0,Fórum IV de Franca (Anexo do JEC - UNESP)
3542701,6982,Restinga,Restinga,6ª RAJ Ribeirão Preto,Franca,0,Fórum V de Franca (CEJUSC - 5ª Cia do 15º BPM-I)
3542800,6983,Ribeira,Ribeira,10ª RAJ Sorocaba,Apiaí,0,Fórum Apiaí - Des. Déscio Mendes Pereira
3542909,6984,Ribeirão Bonito,Ribeirão Bonito,6ª RAJ Ribeirão Preto,Ribeirão Bonito,1,Fórum I Ribeirão Bonito
3543006,6985,Ribeirão Branco,Ribeirão Branco,10ª RAJ Sorocaba,Itapeva,0,Fórum Itapeva I - Desembargador Euclides de Campos
3543006,6985,Ribeirão Branco,Ribeirão Branco,10ª RAJ Sorocaba,Itapeva,0,Fórum Itapeva II - (Anexo do JEC - UAAJ - FAIT)
3543105,6986,Ribeirão Corrente,Ribeirão Corrente,6ª RAJ Ribeirão Preto,Franca,0,Fórum I de Franca
3543105,6986,Ribeirão Corrente,Ribeirão Corrente,6ª RAJ Ribeirão Preto,Franca,0,Fórum II de Franca (CEJUSC)
3543105,6986,Ribeirão Corrente,Ribeirão Corrente,6ª RAJ Ribeirão Preto,Franca,0,Fórum III de Franca (CEJUSC - Posto)
3543105,6986,Ribeirão Corrente,Ribeirão Corrente,6ª RAJ Ribeirão Preto,Franca,0,Fórum IV de Franca (Anexo do JEC - UNESP)
3543105,6986,Ribeirão Corrente,Ribeirão Corrente,6ª RAJ Ribeirão Preto,Franca,0,Fórum V de Franca (CEJUSC - 5ª Cia do 15º BPM-I)
3543204,6987,Ribeirão do Sul,Ribeirão do Sul,3ª RAJ Bauru,Ourinhos,0,Fórum I Ourinhos
3543238,6988,Ribeirão dos Índios,Ribeirão dos Índios,5ª RAJ Presidente Prudente,Santo Anastácio,0,Fórum I Santo Anastácio
3543253,6989,Ribeirão Grande,Ribeirão Grande,10ª RAJ Sorocaba,Capão Bonito,0,Anexo do JEC - UAAJ - GUAPIARA
3543253,6989,Ribeirão Grande,Ribeirão Grande,10ª RAJ Sorocaba,Capão Bonito,0,Fórum da Comarca de Capão Bonito
3543303,6990,Ribeirão Pires,Ribeirão Pires,1ª RAJ Grande São Paulo,Ribeirão Pires,1,Fórum Ribeirão Pires I
3543303,6990,Ribeirão Pires,Ribeirão Pires,1ª RAJ Grande São Paulo,Ribeirão Pires,1,Fórum Ribeirão Pires II - (Serviço Anexo das Fazendas)
3543303,6990,Ribeirão Pires,Ribeirão Pires,1ª RAJ Grande São Paulo,Ribeirão Pires,1,Fórum Ribeirão Pires III (CEJUSC)
3543402,6991,Ribeirão Preto,Ribeirão Preto,6ª RAJ Ribeirão Preto,Ribeirão Preto,1,Forum Ribeirão Preto II - NAI – Núcleo de Atendimento Integrado
3543402,6991,Ribeirão Preto,Ribeirão Preto,6ª RAJ Ribeirão Preto,Ribeirão Preto,1,Fórum Ribeirão Preto III - (CEJUSC)
3543402,6991,Ribeirão Preto,Ribeirão Preto,6ª RAJ Ribeirão Preto,Ribeirão Preto,1,Tribunal de Justiça da Comarca de Ribeirão Preto - Prédio do DARAJ 6
3543402,6991,Ribeirão Preto,Ribeirão Preto,6ª RAJ Ribeirão Preto,Ribeirão Preto,1,Tribunal de Justiça da Comarca de Ribeirão Preto - Prédio I
3543600,6993,Rifaina,Rifaina,6ª RAJ Ribeirão Preto,Pedregulho,0,FÓRUM DESEMBARGADOR DÍNIO DE SANTIS GARCIA
3543709,6994,Rincão,Rincão,6ª RAJ Ribeirão Preto,Américo Brasiliense,0,Fórum Américo Brasiliense
3543808,6995,Rinópolis,Rinópolis,5ª RAJ Presidente Prudente,Tupã,0,Forum de Tupã II  - Arquivo Geral
3543808,6995,Rinópolis,Rinópolis,5ª RAJ Presidente Prudente,Tupã,0,Forum de Tupã III - Cejusc
3543808,6995,Rinópolis,Rinópolis,5ª RAJ Presidente Prudente,Tupã,0,Fórum Tupã I
3543907,6996,Rio Claro,Rio Claro,4ª RAJ Campinas,Rio Claro,1,Fórum Rio Claro I - (Principal)
3543907,6996,Rio Claro,Rio Claro,4ª RAJ Campinas,Rio Claro,1,Fórum Rio Claro II - (Criminal)
3543907,6996,Rio Claro,Rio Claro,4ª RAJ Campinas,Rio Claro,1,Fórum Rio Claro III - JEC
3543907,6996,Rio Claro,Rio Claro,4ª RAJ Campinas,Rio Claro,1,Fórum Rio Claro IV - (Arquivo Geral)
3543907,6996,Rio Claro,Rio Claro,4ª RAJ Campinas,Rio Claro,1,Fórum Rio Claro V - (Estacionamento)
3543907,6996,Rio Claro,Rio Claro,4ª RAJ Campinas,Rio Claro,1,Fórum Rio Claro VI - (Anexo do JEC - UAAJ - IPEÚNA)
3544004,6997,Rio das Pedras,Rio das Pedras,4ª RAJ Campinas,Rio das Pedras,1,Fórum de Rio das Pedras
3544004,6997,Rio das Pedras,Rio das Pedras,4ª RAJ Campinas,Rio das Pedras,1,Fórum de Rio das Pedras (Juizado Especial Cível e Criminal)
3544103,6998,Rio Grande da Serra,Rio Grande da Serra,1ª RAJ Grande São Paulo,Rio Grande da Serra,1,Fórum Rio Grande da Serra
3544202,6999,Riolândia,Riolândia,8ª RAJ São José do Rio Preto,Paulo de Faria,0,"Fórum ""PROMOTOR GABRIEL NETTUZZI PEREZ"""
3544202,6999,Riolândia,Riolândia,8ª RAJ São José do Rio Preto,Paulo de Faria,0,Fórum II da Comarca de Paulo de Faria (CEJUSC/JECC)
3543501,6992,Riversul,Riversul,10ª RAJ Sorocaba,Itaporanga,0,Fórum Itaporanga- DESEMBARGADOR PLÍNIO DE CARVALHO PINTO
3544251,7000,Rosana,Rosana,5ª RAJ Presidente Prudente,Rosana,1,Fórum Rosana
3544301,7001,Roseira,Roseira,9ª RAJ São José dos Campos,Roseira,1,JUIZ ALBERTO GENTIL DE ALMEIDA PEDROSO FILHO
3544400,7002,Rubiácea,Rubiácea,2ª RAJ Araçatuba,Guararapes,0,Fórum I Guararapes
3544400,7002,Rubiácea,Rubiácea,2ª RAJ Araçatuba,Guararapes,0,Fórum II Guararapes (Residência Oficial)
3544509,7003,Rubinéia,Rubinéia,2ª RAJ Araçatuba,Santa Fé do Sul,0,Fórum Santa Fé do Sul I
3544509,7003,Rubinéia,Rubinéia,2ª RAJ Araçatuba,Santa Fé do Sul,0,"Fórum Santa Fé do Sul II - (CEJUSC, JEC e Unidade Avançada)"
3544509,7003,Rubinéia,Rubinéia,2ª RAJ Araçatuba,Santa Fé do Sul,0,Fórum Santa Fé do Sul III - (Unid. Dig. Atend. Jud. - Três Fronteiras)
3544608,7004,Sabino,Sabino,2ª RAJ Araçatuba,Lins,0,Fórum Lins I
3544608,7004,Sabino,Sabino,2ª RAJ Araçatuba,Lins,0,Fórum Lins III - CEJUSC
3544608,7004,Sabino,Sabino,2ª RAJ Araçatuba,Lins,0,Fórum Lins IV - CEJUSC (Polícia)
3544707,7005,Sagres,Sagres,5ª RAJ Presidente Prudente,Osvaldo Cruz,0,"Fórum ""Desembargador Márcio Munhoz"""
3544707,7005,Sagres,Sagres,5ª RAJ Presidente Prudente,Osvaldo Cruz,0,Fórum Osvaldo Cruz II - CEJUSC
3544806,7006,Sales,Sales,8ª RAJ São José do Rio Preto,Urupês,0,Fórum Urupês
3544905,7007,Sales Oliveira,Sales Oliveira,6ª RAJ Ribeirão Preto,Nuporanga,0,Fórum Nuporanga - (Des. Antonio Rodrigues Porto)
3545001,7008,Salesópolis,Salesópolis,9ª RAJ São José dos Campos,Salesópolis,1,Fórum Salesópolis (Juiz Messias José de Melo Souza)
3545100,7009,Salmourão,Salmourão,5ª RAJ Presidente Prudente,Osvaldo Cruz,0,"Fórum ""Desembargador Márcio Munhoz"""
3545100,7009,Salmourão,Salmourão,5ª RAJ Presidente Prudente,Osvaldo Cruz,0,Fórum Osvaldo Cruz II - CEJUSC
3545159,7010,Saltinho,Saltinho,4ª RAJ Campinas,Piracicaba,0,Fórum Piracicaba I - (Principal)
3545159,7010,Saltinho,Saltinho,4ª RAJ Campinas,Piracicaba,0,Fórum Piracicaba II - (Anexo Fiscal)
3545159,7010,Saltinho,Saltinho,4ª RAJ Campinas,Piracicaba,0,Fórum Piracicaba IV - (Psicossocial)
3545159,7010,Saltinho,Saltinho,4ª RAJ Campinas,Piracicaba,0,Fórum Piracicaba V - (CEJUSC)
3545209,7011,Salto,Salto,10ª RAJ Sorocaba,Salto,1,Fórum Salto I (Principal)
3545209,7011,Salto,Salto,10ª RAJ Sorocaba,Salto,1,"Fórum Salto II (Juizado Especial, Setor de Execuções Fiscais e Setor Técnico)"
3545209,7011,Salto,Salto,10ª RAJ Sorocaba,Salto,1,Fórum Salto III (Central de Mandados e Cejusc)
3545308,7012,Salto de Pirapora,Salto de Pirapora,10ª RAJ Sorocaba,Salto de Pirapora,1,Fórum Desembargador Bento Mascarenhas Filho
3545407,7013,Salto Grande,Salto Grande,3ª RAJ Bauru,Ourinhos,0,Fórum I Ourinhos
3545506,7014,Sandovalina,Sandovalina,5ª RAJ Presidente Prudente,Pirapozinho,0,Dr. Antonio José Machado Dias
3545605,7015,Santa Adélia,Santa Adélia,8ª RAJ São José do Rio Preto,Santa Adélia,1,Fórum de Santa Adélia I
3545605,7015,Santa Adélia,Santa Adélia,8ª RAJ São José do Rio Preto,Santa Adélia,1,Fórum de Santa Adélia II (JEC/Jecrim/Arquivo/Cejusc)
3545704,7016,Santa Albertina,Santa Albertina,2ª RAJ Araçatuba,Jales,0,"FÓRUM ""DR. JOVIANO PACHECO AGUIRRE"" - JALES"
3545704,7016,Santa Albertina,Santa Albertina,2ª RAJ Araçatuba,Jales,0,FÓRUM JALES - PRÉDIO III (CEJUSC)
3545704,7016,Santa Albertina,Santa Albertina,2ª RAJ Araçatuba,Jales,0,FÓRUM JALES - PRÉDIO IV (UDAJ - UNIJALES)
3545704,7016,Santa Albertina,Santa Albertina,2ª RAJ Araçatuba,Jales,0,FÓRUM JALES - PRÉDIO II
3545803,7017,Santa Bárbara d'Oeste,Santa Bárbara d'Oeste,4ª RAJ Campinas,Santa Bárbara d'Oeste,1,ANEXO FISCAL - Fórum Santa Bárbara d´Oeste
3545803,7017,Santa Bárbara d'Oeste,Santa Bárbara d'Oeste,4ª RAJ Campinas,Santa Bárbara d'Oeste,1,Desembargador Adérito Pereira da Silva
3546009,7018,Santa Branca,Santa Branca,9ª RAJ São José dos Campos,Santa Branca,1,Fórum Desembargador Roberto Maldonado Loureiro
3546108,7019,Santa Clara d'Oeste,Santa Clara d'Oeste,2ª RAJ Araçatuba,Santa Fé do Sul,0,Fórum Santa Fé do Sul I
3546108,7019,Santa Clara d'Oeste,Santa Clara d'Oeste,2ª RAJ Araçatuba,Santa Fé do Sul,0,"Fórum Santa Fé do Sul II - (CEJUSC, JEC e Unidade Avançada)"
3546108,7019,Santa Clara d'Oeste,Santa Clara d'Oeste,2ª RAJ Araçatuba,Santa Fé do Sul,0,Fórum Santa Fé do Sul III - (Unid. Dig. Atend. Jud. - Três Fronteiras)
3546207,7020,Santa Cruz da Conceição,Santa Cruz da Conceição,4ª RAJ Campinas,Leme,0,Fórum Dr Oscar Ulson
3546207,7020,Santa Cruz da Conceição,Santa Cruz da Conceição,4ª RAJ Campinas,Leme,0,Fórum II Leme - (Juizado Especial)
3546207,7020,Santa Cruz da Conceição,Santa Cruz da Conceição,4ª RAJ Campinas,Leme,0,Fórum III Leme - (CEJUSC)
3546207,7020,Santa Cruz da Conceição,Santa Cruz da Conceição,4ª RAJ Campinas,Leme,0,Fórum IV Leme - (Anexo do JEC - UNIFIAN)
3546256,7021,Santa Cruz da Esperança,Santa Cruz da Esperança,6ª RAJ Ribeirão Preto,Cajuru,0,Fórum Cajuru (Dr. Amaury Manço)
3546306,7022,Santa Cruz das Palmeiras,Santa Cruz das Palmeiras,6ª RAJ Ribeirão Preto,Santa Cruz das Palmeiras,1,Fórum Santa Cruz das Palmeiras I
3546306,7022,Santa Cruz das Palmeiras,Santa Cruz das Palmeiras,6ª RAJ Ribeirão Preto,Santa Cruz das Palmeiras,1,"Fórum Santa Cruz das Palmeiras II (CEJUSC, S. Técnico, Cart. Eleitoral)"
3546405,7023,Santa Cruz do Rio Pardo,Santa Cruz do Rio Pardo,3ª RAJ Bauru,Santa Cruz do Rio Pardo,1,Fórum Doutor Augusto José da Costa
3546405,7023,Santa Cruz do Rio Pardo,Santa Cruz do Rio Pardo,3ª RAJ Bauru,Santa Cruz do Rio Pardo,1,Fórum Santa Cruz do Rio Pardo (CEJUSC)
3546405,7023,Santa Cruz do Rio Pardo,Santa Cruz do Rio Pardo,3ª RAJ Bauru,Santa Cruz do Rio Pardo,1,Fórum Santa Cruz do Rio Pardo (Juizado Especial Cível)
3546504,7024,Santa Ernestina,Santa Ernestina,6ª RAJ Ribeirão Preto,Taquaritinga,0,Fórum Taquaritinga I
3546504,7024,Santa Ernestina,Santa Ernestina,6ª RAJ Ribeirão Preto,Taquaritinga,0,Fórum Taquaritinga II (Anexo Fiscal / JECCrim / Central de Mandados)
3546504,7024,Santa Ernestina,Santa Ernestina,6ª RAJ Ribeirão Preto,Taquaritinga,0,Fórum Taquaritinga III ( CEJUSC )
3546603,7025,Santa Fé do Sul,Santa Fé do Sul,2ª RAJ Araçatuba,Santa Fé do Sul,1,Fórum Santa Fé do Sul I
3546603,7025,Santa Fé do Sul,Santa Fé do Sul,2ª RAJ Araçatuba,Santa Fé do Sul,1,"Fórum Santa Fé do Sul II - (CEJUSC, JEC e Unidade Avançada)"
3546603,7025,Santa Fé do Sul,Santa Fé do Sul,2ª RAJ Araçatuba,Santa Fé do Sul,1,Fórum Santa Fé do Sul III - (Unid. Dig. Atend. Jud. - Três Fronteiras)
3546702,7026,Santa Gertrudes,Santa Gertrudes,4ª RAJ Campinas,Rio Claro,0,Fórum Rio Claro I - (Principal)
3546702,7026,Santa Gertrudes,Santa Gertrudes,4ª RAJ Campinas,Rio Claro,0,Fórum Rio Claro II - (Criminal)
3546702,7026,Santa Gertrudes,Santa Gertrudes,4ª RAJ Campinas,Rio Claro,0,Fórum Rio Claro III - JEC
3546702,7026,Santa Gertrudes,Santa Gertrudes,4ª RAJ Campinas,Rio Claro,0,Fórum Rio Claro IV - (Arquivo Geral)
3546702,7026,Santa Gertrudes,Santa Gertrudes,4ª RAJ Campinas,Rio Claro,0,Fórum Rio Claro V - (Estacionamento)
3546702,7026,Santa Gertrudes,Santa Gertrudes,4ª RAJ Campinas,Rio Claro,0,Fórum Rio Claro VI - (Anexo do JEC - UAAJ - IPEÚNA)
3546801,7027,Santa Isabel,Santa Isabel,1ª RAJ Grande São Paulo,Santa Isabel,1,Fórum  Santa Isabel I
3546801,7027,Santa Isabel,Santa Isabel,1ª RAJ Grande São Paulo,Santa Isabel,1,Fórum Santa Isabel II - (Juizado Especial e SADM)
3546900,7028,Santa Lúcia,Santa Lúcia,6ª RAJ Ribeirão Preto,Américo Brasiliense,0,Fórum Américo Brasiliense
3547007,7029,Santa Maria da Serra,Santa Maria da Serra,4ª RAJ Campinas,São Pedro,0,"Fórum ""Francisco Mendes de Aguiar"""
3547106,7030,Santa Mercedes,Santa Mercedes,5ª RAJ Presidente Prudente,Panorama,0,Fórum I Panorama
3547106,7030,Santa Mercedes,Santa Mercedes,5ª RAJ Presidente Prudente,Panorama,0,Fórum II Panorama (CEJUSC)
3547502,7034,Santa Rita do Passa Quatro,Santa Rita do Passa Quatro,4ª RAJ Campinas,Santa Rita do Passa Quatro,1,Fórum Prof. Antonio Calixto Leal
3547403,7033,Santa Rita d'Oeste,Santa Rita d'Oeste,2ª RAJ Araçatuba,Santa Fé do Sul,0,Fórum Santa Fé do Sul I
3547403,7033,Santa Rita d'Oeste,Santa Rita d'Oeste,2ª RAJ Araçatuba,Santa Fé do Sul,0,"Fórum Santa Fé do Sul II - (CEJUSC, JEC e Unidade Avançada)"
3547403,7033,Santa Rita d'Oeste,Santa Rita d'Oeste,2ª RAJ Araçatuba,Santa Fé do Sul,0,Fórum Santa Fé do Sul III - (Unid. Dig. Atend. Jud. - Três Fronteiras)
3547601,7035,Santa Rosa de Viterbo,Santa Rosa de Viterbo,6ª RAJ Ribeirão Preto,Santa Rosa de Viterbo,1,Fórum Santa Rosa de Viterbo
3547650,7036,Santa Salete,Santa Salete,0ª RAJ Sem Região,Urânia,0,Fórum da Comarca de Urânia I
3547650,7036,Santa Salete,Santa Salete,0ª RAJ Sem Região,Urânia,0,Fórum da Comarca de Urânia II (Cejusc)
3547205,7031,Santana da Ponte Pensa,Santana da Ponte Pensa,0ª RAJ Sem Região,Santa Fé do Sul,0,Fórum Santa Fé do Sul I
3547205,7031,Santana da Ponte Pensa,Santana da Ponte Pensa,0ª RAJ Sem Região,Santa Fé do Sul,0,"Fórum Santa Fé do Sul II - (CEJUSC, JEC e Unidade Avançada)"
3547205,7031,Santana da Ponte Pensa,Santana da Ponte Pensa,0ª RAJ Sem Região,Santa Fé do Sul,0,Fórum Santa Fé do Sul III - (Unid. Dig. Atend. Jud. - Três Fronteiras)
3547304,7032,Santana de Parnaíba,Santana de Parnaíba,1ª RAJ Grande São Paulo,Santana de Parnaíba,1,Fórum de Santana de Parnaíba I
3547700,7037,Santo Anastácio,Santo Anastácio,5ª RAJ Presidente Prudente,Santo Anastácio,1,Fórum I Santo Anastácio
3547809,7038,Santo André,Santo André,1ª RAJ Grande São Paulo,Santo André,1,Fórum Santo André I
3547809,7038,Santo André,Santo André,1ª RAJ Grande São Paulo,Santo André,1,Fórum Santo André II - (CEJUSC)
3547908,7039,Santo Antônio da Alegria,Santo Antônio da Alegria,6ª RAJ Ribeirão Preto,Altinópolis,0,"Fórum ""Desembargador ALFREDO FANUCCHI NETO"""
3548005,7040,Santo Antônio de Posse,Santo Antônio de Posse,4ª RAJ Campinas,Jaguariúna,0,Fórum I Jaguariúna (Prédio Principal)
3548005,7040,Santo Antônio de Posse,Santo Antônio de Posse,4ª RAJ Campinas,Jaguariúna,0,Fórum III Jaguariúna (CEJUSC - UniFAJ) - (Sala na Faculdade de Jaguariúna)
3548005,7040,Santo Antônio de Posse,Santo Antônio de Posse,4ª RAJ Campinas,Jaguariúna,0,Fórum II Jaguariúna (Prédio Anexo do Juizado)
3548054,7041,Santo Antônio do Aracanguá,Santo Antônio do Aracanguá,2ª RAJ Araçatuba,Araçatuba,0,Fórum Araçatuba I - PRINCIPAL
3548054,7041,Santo Antônio do Aracanguá,Santo Antônio do Aracanguá,2ª RAJ Araçatuba,Araçatuba,0,Fórum Araçatuba II - VARA DA FAZENDA
3548054,7041,Santo Antônio do Aracanguá,Santo Antônio do Aracanguá,2ª RAJ Araçatuba,Araçatuba,0,Fórum Araçatuba III - DARAJ
3548054,7041,Santo Antônio do Aracanguá,Santo Antônio do Aracanguá,2ª RAJ Araçatuba,Araçatuba,0,Fórum Araçatuba IV - Ofício das Execuções Criminais - DEECRIM
3548054,7041,Santo Antônio do Aracanguá,Santo Antônio do Aracanguá,2ª RAJ Araçatuba,Araçatuba,0,Forum Araçatuba V - Serviço de Atendimento Psicossocial
3548104,7042,Santo Antônio do Jardim,Santo Antônio do Jardim,4ª RAJ Campinas,Espírito Santo do Pinhal,0,Fórum Espírito Santo do Pinhal I
3548104,7042,Santo Antônio do Jardim,Santo Antônio do Jardim,4ª RAJ Campinas,Espírito Santo do Pinhal,0,Fórum Espírito Santo do Pinhal II - Arq.Geral/Cart. Eleitoral/Ass. Social
3548104,7042,Santo Antônio do Jardim,Santo Antônio do Jardim,4ª RAJ Campinas,Espírito Santo do Pinhal,0,Fórum Espírito Santo do Pinhal III (CEJUSC)
3548104,7042,Santo Antônio do Jardim,Santo Antônio do Jardim,4ª RAJ Campinas,Espírito Santo do Pinhal,0,Fórum Espírito Santo do Pinhal IV (Residência Oficial)
3548203,7043,Santo Antônio do Pinhal,Santo Antônio do Pinhal,9ª RAJ São José dos Campos,São Bento do Sapucaí,0,Fórum Juiz Francisco Chiaradia Netto - São Bento do Sapucaí
3548302,7044,Santo Expedito,Santo Expedito,5ª RAJ Presidente Prudente,Presidente Prudente,0,Fórum Presidente Prudente - Francisco de Souza Nogueira
3548302,7044,Santo Expedito,Santo Expedito,5ª RAJ Presidente Prudente,Presidente Prudente,0,Fórum Presidente Prudente II (CEJUSC)
